Diet_type;Recipe_name;Cuisine_type;Protein_g;Carbs_g;Fat_g;Extraction_day;Extraction_time
dash;Buche De Noel;french;5237;53077;13742;16/10/2022;20:38:13
dash;Grilled Snapper with Red Pepper Sauce;south american;12065;2065;3572;16/10/2022;20:38:20
dash;Broad bean and runner bean risotto;italian;6508;31449;10218;16/10/2022;20:38:20
dash;Snapper Piccata;italian;12002;1185;3302;16/10/2022;20:38:20
dash;Grilled Apples with Herbes de Provence and Micro Greens;american;774;934;7717;16/10/2022;20:38:20
dash;Italian Seafood Salad (Insalata di Mare) Recipe;italian;2721;8236;26457;16/10/2022;20:38:20
dash;Chinese Braised Shrimp E-Fu Noodles (?? - Yee Mein);asian;6217;25665;1866;16/10/2022;20:38:20
dash;Chicken Fajita Bar Party!;american;3660;6853;15422;16/10/2022;20:38:20
dash;Ultra Moist Carrot Cake recipes;american;7666;90406;32766;16/10/2022;20:38:20
dash;Creole Red Snapper;american;14396;2358;2381;16/10/2022;20:38:20
dash;Hachis Parmentier;french;2824;12969;4458;16/10/2022;20:38:20
dash;A Little Fruit with My Crisp;american;6088;62845;27477;16/10/2022;20:38:20
dash;Smoked Fish & Cherry Tomato Rarebit;italian;23228;12699;16344;16/10/2022;20:38:20
dash;'Dragon prawn' noodles;asian;16501;26789;4948;16/10/2022;20:38:20
dash;Instant Pot Adobo Chicken Thighs with Bok Choy & Green Onions;chinese;11935;4179;6665;16/10/2022;20:38:20
dash;Zucchini, Kale And Onion Quiche;french;6182;18489;1375;16/10/2022;20:38:20
dash;Christmas Sugar Wafers with Vanilla Icing;american;2716;38656;5421;16/10/2022;20:38:20
dash;Demon Pork;american;9398;22;4997;16/10/2022;20:38:20
dash;English Pea Salad recipes;british;12512;27604;14907;16/10/2022;20:38:20
dash;Savory Stuffed Acorn Squash;american;5543;21139;2219;16/10/2022;20:38:27
dash;Roasted Sicilian Potatoes;italian;2373;22252;5755;16/10/2022;20:38:27
dash;Happy Birthday Pancakes Recipe;french;1952;8859;7439;16/10/2022;20:38:27
dash;CINNAMON ROLLS with COCONUT FROSTING & CARAMEL RAISIN FILLING recipes;american;5073;64931;6602;16/10/2022;20:38:27
dash;Un-Fried Chicken;american;28353;19839;38462;16/10/2022;20:38:27
dash;Skillet-Roasted Citrus Salmon with Grilled Vegetables;nordic;12383;7503;1041;16/10/2022;20:38:27
dash;Chinois Grilled Lamb Chops;chinese;22084;684;68902;16/10/2022;20:38:27
dash;Salmon Mousse;nordic;123947;224;98336;16/10/2022;20:38:27
dash;Sunny's Warm German Potato Salad;central europe;4293;12764;9371;16/10/2022;20:38:27
dash;Gordon Ramsay's Christmas Pudding;british;8069;92226;26456;16/10/2022;20:38:27
dash;Penne With Chicken, Chorizo And Chile;mediterranean;17216;34105;16109;16/10/2022;20:38:27
dash;Squash Casserole from 'Mastering the Art of Southern Cooking';american;13265;23516;46356;16/10/2022;20:38:27
dash;Fresh Cheese And Cilantro Dip;mediterranean;1726;223;1645;16/10/2022;20:38:27
dash;Peppermint Patty Sheet Cake;american;4945;106672;20063;16/10/2022;20:38:27
dash;Tuna Burgers With Lemon Paprika Aioli;mediterranean;6716;5733;11011;16/10/2022;20:38:27
dash;Potato Gateau;mediterranean;17676;22446;2217;16/10/2022;20:38:27
dash;Gazpacho;italian;1319;6367;5829;16/10/2022;20:38:27
dash;Arugula Salad with Chicken and Apricots;mediterranean;8316;3604;5989;16/10/2022;20:38:27
dash;Seared Spiced Tuna With Zucchini;italian;6256;2781;5781;16/10/2022;20:38:27
dash;French style lemon yogurt cake with fresh basil;french;4982;35735;16389;16/10/2022;20:38:33
dash;Turkey Burger Pitas with Tahini Sauce;american;11357;7003;6269;16/10/2022;20:38:33
dash;Mediterranean Pita Melts;mediterranean;4657;13971;377;16/10/2022;20:38:33
dash;Deep Dark Chocolate Layer Cake;american;6846;102798;17708;16/10/2022;20:38:33
dash;Healthy & Delicious: Italian Egg-Drop Soup Recipe;italian;1139;19371;4754;16/10/2022;20:38:33
dash;Warm Brownie Pudding Slow-Cooker Dessert;french;4009;53892;7108;16/10/2022;20:38:33
dash;Beautiful Lamb Shanks;middle eastern;3701;15413;30704;16/10/2022;20:38:33
dash;Bacon And Tomato Salad;american;5716;7062;28146;16/10/2022;20:38:33
dash;Easy Caramel Apple upside-down cake;american;6534;71083;19001;16/10/2022;20:38:33
dash;Black Bean Burgers;american;7708;30903;4543;16/10/2022;20:38:33
dash;Spinach, Green Onion, and Smoked Gouda Quiche;french;7065;14146;12923;16/10/2022;20:38:33
dash;Crab Cakes Chiarello with Shaved Fennel Salad;italian;19307;11606;50084;16/10/2022;20:38:33
dash;Creamy Cabbage Soup with Chive Oil and Cumin Seeds;eastern europe;2188;6611;13342;16/10/2022;20:38:33
dash;Cherry Tomato and Watermelon Salad;south american;1114;7022;5818;16/10/2022;20:38:33
dash;Pasta e Fagioli;italian;13939;32144;8742;16/10/2022;20:38:33
dash;Fresh Tomato Sandwiches;italian;3991;6319;3771;16/10/2022;20:38:33
dash;Winter Fruit Compote with Selection of Cheese;eastern europe;1985;41172;1935;16/10/2022;20:38:33
dash;Baked French Toast Casserole with Maple Syrup;american;12881;54141;37469;16/10/2022;20:38:40
dash;The Ultimate Rosemary BLT recipes;american;16772;60367;31846;16/10/2022;20:38:40
dash;The Michelada;world;401;3124;14;16/10/2022;20:38:40
dash;Artichoke Fritters;mediterranean;4463;17464;6966;16/10/2022;20:38:40
dash;Sticky Date and Coconut Cake;american;3229;66758;9644;16/10/2022;20:38:40
dash;Indian Spiced Swiss Chard;indian;2508;8076;499;16/10/2022;20:38:40
dash;Cranberry Salsa recipes;american;158;8684;52;16/10/2022;20:38:40
dash;Fried Onion Dip;american;1126;4562;10002;16/10/2022;20:38:40
dash;Buffalo Chicken Salad;american;7828;203;14843;16/10/2022;20:38:40
dash;Amish Pumpkin Cinnamon Rolls with Caramel Icing recipes;american;5631;49469;10709;16/10/2022;20:38:40
dash;Cranberry-orange cloud ice cream;american;208;3669;5627;16/10/2022;20:38:40
dash;Garlic and Herb Roast Pork and Vegetables;mediterranean;23578;15625;14079;16/10/2022;20:38:40
dash;Pecan and Cranberry Crusted Salmon with Cran-Apple Drizzle;american;1493;21612;17076;16/10/2022;20:38:40
dash;Dad's Chorizo and Egg Breakfast Tacos;mediterranean;5096;12737;8364;16/10/2022;20:38:40
dash;Sweet Potato and Poblano Salad with Honey and Rosemary;south american;212;27624;7468;16/10/2022;20:38:40
dash;Spicy, Creamy Chickpeas & Spinach (Chana Saag-ish);indian;8376;23844;11821;16/10/2022;20:38:40
dash;Tomato Bon Bons;american;18736;2615;118089;16/10/2022;20:38:47
dash;Lasagne that used to be Manicotti;italian;48756;61819;46613;16/10/2022;20:38:47
dash;The Perfect Potato Chip;american;4071;28117;2554;16/10/2022;20:38:47
dash;Cobb Salad recipes;american;29017;14707;59446;16/10/2022;20:38:47
dash;Quinoa Pilau;south american;2628;12628;517;16/10/2022;20:38:47
dash;Vegetable Sushi with Asian Dipping Sauce;japanese;2174;10181;7418;16/10/2022;20:38:47
dash;Old Bay Green Bean Casserole with Crab Recipe;american;8174;16038;9131;16/10/2022;20:38:47
dash;Sour Cream Mushroom Soup;american;6373;11671;4505;16/10/2022;20:38:47
dash;Potato Gnocchi with Lemon-Thyme Sauce;mediterranean;2561;15987;8842;16/10/2022;20:38:47
dash;Roasted Oysters with Lemon-Anise Stuffing;mediterranean;8002;8198;3497;16/10/2022;20:38:47
dash;Das Pear Pineapple Strudel;american;70;10457;831;16/10/2022;20:38:47
dash;Berrylicious Sour Cream Pie;american;2611;44818;8937;16/10/2022;20:38:47
dash;Spiced Jerk Turkey with Mango Salsa;american;5149;1944;3032;16/10/2022;20:38:47
dash;Baked French Toast Casserole;french;12912;54333;39898;16/10/2022;20:38:47
dash;Recipe: Braised Coconut Spinach & Chickpeas with Lemon;american;5794;16109;10855;16/10/2022;20:38:54
dash;Turkey Pot-au-Feu;american;11082;6385;3656;16/10/2022;20:38:54
dash;Individual Spinach-Asiago Gratins;french;3199;5685;2333;16/10/2022;20:38:54
dash;Carrot Cake Whoopie Pies with Cinnamon Cream Cheese Frosting;american;5966;71977;20256;16/10/2022;20:38:54
dash;"Canoas (Ripe Plantain ""Canoes"" Stuffed with Ground Meat)";south american;9042;47078;11069;16/10/2022;20:38:54
dash;Miso and Corn Soup;japanese;10207;17696;7936;16/10/2022;20:38:54
dash;Rioja-braised lamb shanks with chorizo and garlic;mediterranean;39093;1210;68539;16/10/2022;20:38:54
dash;Avocado and Corn Tostaditas;mexican;2318;11272;5392;16/10/2022;20:38:54
dash;Chicken & Mushroom Ragout;mediterranean;10023;1918;7381;16/10/2022;20:38:54
dash;Cantaloupe & Green Tomato Salad;french;787;596;98;16/10/2022;20:38:54
dash;My killer guacamole;mexican;163;8363;10066;16/10/2022;20:38:54
dash;Apple Turnovers recipes;french;392;32365;19108;16/10/2022;20:38:54
dash;New York Strip Steaks;american;15577;21005;20306;16/10/2022;20:38:54
dash;Mushy Peas With Oven Baked Chips;american;2594;12729;156;16/10/2022;20:38:54
dash;Double-Chocolate Soufflé with Vanilla Custard Sauce;french;6174;29187;5858;16/10/2022;20:38:54
dash;Buttered-Pecan French Toast with Bourbon Maple Syrup;american;8266;44596;25908;16/10/2022;20:38:54
dash;Chicken Salad Crostini with Pepitas and Cilantro;american;9916;1715;27533;16/10/2022;20:38:54
dash;Crunchy Quinoa Salad;south american;3382;13761;1139;16/10/2022;20:38:54
dash;Ramos Gin Fizz;world;493;1077;1854;16/10/2022;20:38:54
dash;Grilled Butterflied Lamb with African Spices and Herbed Yogurt;american;32672;2772;29981;16/10/2022;20:39:03
dash;Pat's Smoked Catfish;american;16438;7204;12189;16/10/2022;20:39:03
dash;Pumpkin Sheet Cake recipes;american;6305;110287;36785;16/10/2022;20:39:03
dash;Seelbach;world;19;663;0;16/10/2022;20:39:03
dash;BALSAMIC GLAZED FIGS w/PANCETTA & MASCARPONE;american;2173;26842;4852;16/10/2022;20:39:03
dash;Cold Noodle Salad With Peanut Butter Dressing;asian;7051;21097;23798;16/10/2022;20:39:03
dash;Vegetarian Beyond Meat Juicy Lucy Burger;american;8594;3423;4345;16/10/2022;20:39:03
dash;Mexican Stuffed Acorn Squash;mexican;8945;1765;1011;16/10/2022;20:39:03
dash;Asian Vegetable Noodle Toss;asian;776;25083;1397;16/10/2022;20:39:03
dash;Dr. Zhivago Borscht;american;1755;13373;3456;16/10/2022;20:39:03
dash;Cook the Book: Barbecued Lentils;indian;3082;12545;1507;16/10/2022;20:39:03
dash;Caesar Bread Salad Or Panzanella Giulio;american;9897;30362;18076;16/10/2022;20:39:03
dash;the most delicious chinese chicken salad;chinese;16068;4078;42875;16/10/2022;20:39:03
dash;Roasted Pepper Pesto Cheesecake;italian;16366;38256;2896;16/10/2022;20:39:03
dash;Pasta e Fagioli;italian;6384;19171;2173;16/10/2022;20:39:03
dash;Wedge Salad with Parmesan-Peppercorn Ranch;american;565;18526;22597;16/10/2022;20:39:03
dash;Low Carb Praline Pumpkin Pie;american;4314;9316;27508;16/10/2022;20:39:03
dash;Chicken Stir-Fry Lettuce Wraps;chinese;11282;5938;5602;16/10/2022;20:39:03
dash;Atf Gingerbread Cake With Gingery Cream Cheese Frosting;american;437;83447;17562;16/10/2022;20:39:03
dash;Kentucky Chocolate Nut Tartlets;american;1677;24278;5669;16/10/2022;20:39:09
dash;Quinoa Blueberry Muffins;american;6827;41395;9063;16/10/2022;20:39:09
dash;Pear Crisp with Oat Streusel Topping;french;4512;50929;8329;16/10/2022;20:39:09
dash;Duo of New England and Manhattan Clam Chowders;american;13022;27943;652;16/10/2022;20:39:09
dash;Lamb tajine with apricots, saffron and ginger;middle eastern;21318;22476;31284;16/10/2022;20:39:09
dash;Potato Salad With Watercress, Cucumber And Radish;mediterranean;1638;10519;5035;16/10/2022;20:39:09
dash;Spiked cranberry nut bread pudding;british;6676;30261;18507;16/10/2022;20:39:09
dash;Sweet Potato And Beet Fritters With Herbed Buttermilk Dip recipes;south american;3919;1499;7625;16/10/2022;20:39:09
dash;'Bella Asada Fajitas;mexican;1239;8511;1477;16/10/2022;20:39:09
dash;A Charoset-inspired sweet relish;french;1042;8079;2806;16/10/2022;20:39:09
dash;Chocolate Cupcakes with Vanilla Cream Cheese Frosting;american;4988;57751;14208;16/10/2022;20:39:09
dash;Slow-Cooker Carrot Cake With Cream Cheese Frosting;american;3342;2861;14475;16/10/2022;20:39:09
dash;Poached Eggs with Chipotle Dressing and Avocado Relish and Andouille Hollandaise;american;10169;21133;84581;16/10/2022;20:39:09
dash;Turkey-Stuffed Mushrooms with Roasted Tomato Aioli;american;3612;2926;2906;16/10/2022;20:39:09
dash;Cranberry-Apple French Toast Casserole;american;10428;51444;11858;16/10/2022;20:39:09
dash;Caesar Salad;american;3959;9824;17879;16/10/2022;20:39:09
dash;Chocolate And Peanut Butter Ice Cream Sandwiches recipes;american;10802;61491;52587;16/10/2022;20:39:09
dash;Chicken Pastilla;mediterranean;20532;1916;20338;16/10/2022;20:39:16
dash;Simple Butternut Squash;south american;1186;8554;1496;16/10/2022;20:39:16
dash;Apple Inception Cocktail;world;23;709;1;16/10/2022;20:39:16
dash;Artichokes alla Romana;mediterranean;328;15019;386;16/10/2022;20:39:16
dash;Spinach Salad with Bacon, Blue Cheese, Pecans, and Cranberries;american;761;18173;22242;16/10/2022;20:39:16
dash;Mixed Greens with Jicama, Orange, and Pickled Red Onions;american;2013;12265;16122;16/10/2022;20:39:16
dash;Spicy Pickle Fries with Homemade Ranch Dip;south american;3686;15488;5484;16/10/2022;20:39:16
dash;Seelbach Cocktail;world;13;1032;7;16/10/2022;20:39:16
dash;Crawfish Beignets with Spicy Remoulade;american;409;2384;20347;16/10/2022;20:39:16
dash;Chocolate-Almond Cheesecake Bars;american;7536;29924;16461;16/10/2022;20:39:16
dash;Crostini with Gorgonzola, Caramelized Onions, and Fig Jam;italian;6482;26584;5767;16/10/2022;20:39:16
dash;Grilled Chicken and Egg Potato Salad;south american;20537;13985;11064;16/10/2022;20:39:16
dash;Cashew Chicken Bake;south american;14918;17327;11357;16/10/2022;20:39:16
dash;Texas Caviar;american;4842;17841;4604;16/10/2022;20:39:16
dash;Crispy White Fish + Sweet Potato & Beet Curly Fries;french;11858;11711;6747;16/10/2022;20:39:16
dash;Pasta with Lemon Cream Sauce, Asparagus, and Peas;italian;4491;21335;454;16/10/2022;20:39:16
dash;Peppermint Patty Cake with Vanilla Mint Frosting recipes;american;5251;121298;57151;16/10/2022;20:39:23
dash;Rum Old Fashioned recipes;british;35;28446;0;16/10/2022;20:39:23
dash;Black Bottom Banana-Cream Pie;american;454;29466;7343;16/10/2022;20:39:23
dash;Italian Wedding Soup;italian;15459;16697;13885;16/10/2022;20:39:23
dash;Young Corn And Celery Soup;south american;4454;16283;5811;16/10/2022;20:39:23
dash;Crisp Crab Cakes;american;1133;5598;5634;16/10/2022;20:39:23
dash;Spinach Stuffed Spicy Panko Crusted Pork Chops with Creamy Rustic Pan Sauce;american;13932;11824;11107;16/10/2022;20:39:23
dash;Tagliata With Green Tomatoes, Oregano And Mustard Recipe;french;10635;5528;1510;16/10/2022;20:39:23
dash;Strawberry Shortcake Cake;british;6015;121848;40479;16/10/2022;20:39:23
dash;Green Chile Tortilla Bake;mexican;19616;48611;28914;16/10/2022;20:39:23
dash;Crab Cake Poppers;american;10796;7339;28089;16/10/2022;20:39:23
dash;Potato-Zucchini Skillet Pancakes with Cherry Tomato Salad;american;201;19924;2691;16/10/2022;20:39:23
dash;Vermouth Cocktail Recipe;world;13;387;2;16/10/2022;20:39:23
dash;A&O Pasta (Almonds & Oysters Pasta);italian;7766;25682;16944;16/10/2022;20:39:23
dash;Red-Braised Pork (Hong Shao Rou);chinese;7905;6702;34088;16/10/2022;20:39:23
dash;Apple Crostata with Oat Crumble Topping;french;4782;67638;17816;16/10/2022;20:39:23
dash;Mississippi Mud Pie;american;4655;43723;11457;16/10/2022;20:39:23
dash;Queens Park Swizzle Recipe;world;23;1861;6;16/10/2022;20:39:23
dash;Chocolate-Zucchini Loaf Cake;american;5092;44154;14443;16/10/2022;20:39:23
dash;Sazerac;world;106;723;95;16/10/2022;20:39:23
dash;Salmon & Puy lentil salad with olive dressing;nordic;1934;36268;12498;16/10/2022;20:39:30
dash;Capellini Primavera;italian;983;49073;10799;16/10/2022;20:39:30
dash;The Jameson Black Barrel Old Fashioned;world;23;1499;14;16/10/2022;20:39:30
dash;Gin and Tonic, Remixed;world;296;3028;56;16/10/2022;20:39:30
dash;Pumpkin-Sweet Potato Soup;south american;1575;10752;7515;16/10/2022;20:39:30
dash;Roast Chicken with Boiled Potatoes and Boston Lettuce Salad;south east asian;38437;50528;15657;16/10/2022;20:39:30
dash;Baked Pita Chips with Charred Three Onion Dip;mediterranean;6359;2526;23773;16/10/2022;20:39:30
dash;Toasted-Coconut Layer Cake;american;5664;92288;20366;16/10/2022;20:39:30
dash;Amazing Apple Tart;american;1339;1756;5528;16/10/2022;20:39:30
dash;Mozzarella in Carrozza with Sun-Dried Tomato and Roasted Red Pepper Jam;italian;5861;23213;9334;16/10/2022;20:39:30
dash;Curry Potato Salad;indian;3492;20547;11976;16/10/2022;20:39:30
dash;Chicken Curry with Bananas, Raisins, and Peanuts recipes;south east asian;11485;12256;15797;16/10/2022;20:39:30
dash;Bonnie’s Fish Stew;french;40008;14752;1556;16/10/2022;20:39:30
dash;Cucumber Gazpacho with Shrimp Relish;american;7947;538;3192;16/10/2022;20:39:30
dash;Har Gow;chinese;7327;14316;3856;16/10/2022;20:39:30
dash;Halibut with Grapefruit, Parsley, Red Onion, and Shiitake Mushrooms recipes;american;1372;674;32306;16/10/2022;20:39:30
dash;Coffee Seafood Risotto;italian;7208;21069;8622;16/10/2022;20:39:30
dash;Salsa;mexican;1075;5001;415;16/10/2022;20:39:30
dash;Ground Beef Tacos with a Zesty Guacamole;mexican;15456;20925;2657;16/10/2022;20:39:30
dash;Chocolate Covered Pears Poached in Mulled Wine;american;1136;25541;12276;16/10/2022;20:39:36
dash;Broccoli, Cheddar, and Ranch Chicken Calzones;italian;8338;1685;1023;16/10/2022;20:39:36
dash;Sara's Famous Sausage-Apple Gravy;american;9823;9641;18467;16/10/2022;20:39:36
dash;Summer Tomato and Bell Pepper Soup;italian;3035;4233;6984;16/10/2022;20:39:36
dash;Almond-Thyme-Crusted Mahi Mahi with Lemon Chardonnay Sauce;mediterranean;3378;2743;2867;16/10/2022;20:39:36
dash;Flank Steak with Tomatillo Salsa Verde;south american;13679;18581;2725;16/10/2022;20:39:36
dash;Taco Night;mexican;14461;32437;17517;16/10/2022;20:39:36
dash;Coconut-Panko Shrimp With Orange-Glazed Sweet Potatoes;mediterranean;12075;27121;10441;16/10/2022;20:39:36
dash;Fully-Loaded Cheesy Potato Soup with Gina's Spinach Salad;american;18249;30634;40379;16/10/2022;20:39:36
dash;Squash Cheese Pie;american;11204;7992;11834;16/10/2022;20:39:36
dash;Buffalo Chicken Sandwiches & Ranch;american;18608;18644;22767;16/10/2022;20:39:36
dash;Strawberry And White Chocolate Passion Fruit Soups With Mixed Berry Muffins;american;8653;60603;39041;16/10/2022;20:39:36
dash;Red Snapper Cocktail Recipe;world;164;871;61;16/10/2022;20:39:36
dash;Neely's Fish and Chips;british;21531;4707;62131;16/10/2022;20:39:36
dash;Salmon & Crab Cakes;nordic;9388;8594;634;16/10/2022;20:39:36
dash;Maple Leaf Sazerac From Minetta Tavern;world;2;1727;2;16/10/2022;20:39:36
dash;Triple cheese & aubergine lasagne;italian;20157;46002;2459;16/10/2022;20:39:36
dash;Squash & Sprout Orzo Salad With Ginger-Walnut Dressing;mediterranean;13361;68405;10704;16/10/2022;20:39:36
dash;Man About Town;french;2;77;0;16/10/2022;20:39:36
dash;Family-Style Taco Night;mexican;22645;17383;19015;16/10/2022;20:39:43
dash;Shrimp Cakes with Peach Jalapeno Relish;kosher;13668;18484;5169;16/10/2022;20:39:43
dash;Potstickers with Spicy Dipping Sauce;chinese;11169;46315;8539;16/10/2022;20:39:43
dash;Turkey Tetrazzini;american;7839;13157;211;16/10/2022;20:39:43
dash;Neely's Fried Zucchini;italian;6497;16872;32227;16/10/2022;20:39:43
dash;Salmon & Puy Lentil Salad With Olive Dressing;nordic;1883;36268;12163;16/10/2022;20:39:43
dash;Bloody Mary;french;171;1042;56;16/10/2022;20:39:43
dash;Thai Turkey Salad;south east asian;6743;5079;7995;16/10/2022;20:39:43
dash;Cardamom Blush Cocktail Recipe;world;11;2324;7;16/10/2022;20:39:43
dash;Cobb Salad with Blue Cheese Dressing;american;29022;16003;59629;16/10/2022;20:39:43
dash;Seafood Salad with Creamy Ginger Dressing;mediterranean;11164;6846;218;16/10/2022;20:39:43
dash;Zucchini Cheddar Hand Pies recipes;british;7482;28555;22066;16/10/2022;20:39:43
